filename,prompt

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_30bd134a-75d1-48ef-a92c-33a8851fe9e5.png,""an apartment with a thatched roof and plants on it, in the style of floating structures, minolta hi-matic 7sii, national geographic photo, exotic subject matter, organic formations, junglecore, piles/stacks"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_3b2b0827-bc15-49a7-b107-2e45f53a5e57.png,""tropical bungalow in fiji by deniz azan, in the style of contax/yashica mount, , extreme angle, organic, barbizon school, seaside scenes, multi-layered"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_3b2b0827-bc15-49a7-b107-2e45f53a5e57.png,""a house near an ocean in a tropical setting, in the style of rollei prego 90, organic architecture, konica auto s3, piles/stacks, traditional craftsmanship, , natural lighting"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_3b2b0827-bc15-49a7-b107-2e45f53a5e57.png,""a thatched roof home near palm trees, in the style of floating structures, rollei prego 90, piles/stacks, documentary travel photography, organic architecture, konica auto s3, coastal views"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_3b2b0827-bc15-49a7-b107-2e45f53a5e57.png,""two wooden house in tropical jungle, in the style of contax/yashica mount, sustainable design, reefwave, piles/stacks, fujifilm natura 1600"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_b1df9883-9de9-49f5-b4a9-30f6a3578340.png,""a house with a roof covered in bamboo mosses, in the style of analog photography, enigmatic tropics, rollei prego 90, balanced design, traditional arts of africa, oceania, and the americas, muted, earthy tones, vacation dadcore"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_b1df9883-9de9-49f5-b4a9-30f6a3578340.png,""this is a house with bamboo siding, in the style of columns and totems, enigmatic tropics, yashica t4, floating structures, i can't believe how beautiful this is, recycled, natural"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_b1df9883-9de9-49f5-b4a9-30f6a3578340.png,""bamboo huts with jungle views, in the style of , precisionist lines, architectural forms, contax t2, , eco-friendly craftsmanship, religious building"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Fran_b1df9883-9de9-49f5-b4a9-30f6a3578340.png,""house on stilts, in the style of enigmatic tropics, contax g2, organic and naturalistic compositions, muted, earthy tones, junglepunk, rollei prego 90, vacation dadcore"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_475bc1fe-f6ca-4459-b6ba-34035d0137a8.png,""bamboo treehouse, in the style of kodak portra, eco-friendly craftsmanship"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_475bc1fe-f6ca-4459-b6ba-34035d0137a8.png,""tiny house in buddhist temple, borneo, pacific islands, in the style of , contax tix, skeletal, , national geographic photo, rural landscapes"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_475bc1fe-f6ca-4459-b6ba-34035d0137a8.png,""the thatched structure sits on the side of a shady lot, in the style of kodak ektar 100, sustainable design"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_475bc1fe-f6ca-4459-b6ba-34035d0137a8.png,""an artisan houses is being built in rio de janeiro, brazil, in the style of balinese art, kodak ektar 100, natural scenery, junglepunk, khmer art, japanese minimalism, yaka art"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_7512855b-4090-49ab-beee-4591719f3bfb.png,""bamboo treehouse, in the style of kodak portra, eco-friendly craftsmanship"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_7512855b-4090-49ab-beee-4591719f3bfb.png,""tiny house in buddhist temple, borneo, pacific islands, in the style of , contax tix, skeletal, , national geographic photo, rural landscapes"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_7512855b-4090-49ab-beee-4591719f3bfb.png,""the thatched structure sits on the side of a shady lot, in the style of kodak ektar 100, sustainable design"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_7512855b-4090-49ab-beee-4591719f3bfb.png,""an artisan houses is being built in rio de janeiro, brazil, in the style of balinese art, kodak ektar 100, natural scenery, junglepunk, khmer art, japanese minimalism, yaka art"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bd7ad350-eaad-463f-86bb-4eb0e440e0b6.png,""two huts that are sitting on top of some trees on the beach, in the style of sustainable architecture, kodak portra, tondo, timber frame construction, i can't believe how beautiful this is, exotic, sustainable design"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bd7ad350-eaad-463f-86bb-4eb0e440e0b6.png,""two small thatch bungalows on top of sandy land, in the style of , contax tix, , suspended/hanging, piles/stacks, , use of traditional techniques"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bd7ad350-eaad-463f-86bb-4eb0e440e0b6.png,""four huts with thatched roofs on the beach, in the style of sustainable architecture, contax g2, junglepunk, balance, suspended/hanging, spanish school, dusty piles"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bd7ad350-eaad-463f-86bb-4eb0e440e0b6.png,""three houses with thatched roofs near a beach, in the style of sustainable design, mamiya rb67, dusty piles, tondo, suspended/hanging, travel, yankeecore"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bf2512bd-c3d2-41b9-9150-8760a8d8ea81.png,""a hut with a staircase, in the style of national geographic photo, floating structures"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bf2512bd-c3d2-41b9-9150-8760a8d8ea81.png,""the house is on stilts and has a bridge, in the style of hasselblad h6d-400c, iban art, kodak vision2 500t, natural fibers, national geographic photo, rustic simplicity"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bf2512bd-c3d2-41b9-9150-8760a8d8ea81.png,""a thatched roof house in front of the water, in the style of national geographic photo, kodak ektar 100, cambodian art, post-war french design, modular construction, contax/yashica mount, nature-inspired camouflage"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Stilt_House_architecture_style_by_Le_C_bf2512bd-c3d2-41b9-9150-8760a8d8ea81.png,""a hut with thatched roof is under a river, in the style of , national geographic photo, staining, tondo, balanced proportions, 16th century, avian-themed"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_0860fc69-f283-49a6-891a-dbf307752f06.png,""an ornate building in jodhpur with windows, in the style of contax tix, light beige and orange, mamiya 7 ii, folk art-inspired, eroded interiors, ornate embroidery, unpolished authenticity"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_0860fc69-f283-49a6-891a-dbf307752f06.png,""an ornate building with two windows, in the style of indian motifs, mamiya 7 ii, eroded interiors, light orange, documentary travel photography, traditional street scenes, cultural documentation"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_0860fc69-f283-49a6-891a-dbf307752f06.png,""a home with many balconies and ornate windows, in the style of kushan empire, analog photography, eroded interiors, light pink and orange, , ornate embroidery, site-specific artworks"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_0860fc69-f283-49a6-891a-dbf307752f06.png,""old ashram of sikandra, india, in the style of light beige and red, contax tix, , ornate details, street scenes with vibrant colors, , windows vista"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_801a677e-c17e-410c-a7b9-4c60680e11c5.png,""an old and charming building with curved windows and doors, in the style of indian motifs, dark white and cyan, distressed and weathered surfaces, global influences, antique influences, documentary-style, detailed marine views"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_801a677e-c17e-410c-a7b9-4c60680e11c5.png,""old looking building with windows and doors, in the style of indian motifs, dark white and cyan, , romantic ruins, exotic atmosphere, majestic ports, vernacular architecture"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_801a677e-c17e-410c-a7b9-4c60680e11c5.png,""the building is an old building, in the style of indian motifs, dark white and turquoise, documentary travel photography, distressed materials, majestic ports, unpolished authenticity, passage"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style2_Swahili_ar_801a677e-c17e-410c-a7b9-4c60680e11c5.png,""the frontage of a building with balconies, in the style of indian motifs, abandoned spaces, arched doorways, soft focus nostalgia, afro-caribbean influence, , traditional"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_40e4dde3-3473-4324-bb5b-95a2fd361455.png,""a small wooden house with an intricately carved front wall, in the style of whitewashed narratives, organic architecture, national geographic photo, indian motifs, light beige and violet, mediterranean landscapes, contax tix"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_40e4dde3-3473-4324-bb5b-95a2fd361455.png,""an old structure designed as an elaborate tree house, in the style of contemporary middle eastern and north african art, contax tix, light white and beige, dogon art, nostalgic charm, ornate detail, voigtlander brilliant"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_40e4dde3-3473-4324-bb5b-95a2fd361455.png,""the house with the tree in kermanshah, in the style of art of the ivory coast, intricate architectures, contax/yashica mount, white and beige, hindu art and architecture, rustic charm, fantasy-inspired"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_40e4dde3-3473-4324-bb5b-95a2fd361455.png,""a small indian house with trees on the front, in the style of , eroded interiors, arabesque, light white and light brown, contax tix, , colorful woodcarvings"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_824e92ce-2f9d-4d6c-8a3d-08a12e707c98.png,""a structure made of demolished buildings with a car going past, in the style of , , , contax tix, tropical baroque, elaborate facades, cracked"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_824e92ce-2f9d-4d6c-8a3d-08a12e707c98.png,""a building partially destroyed in a sand storm, in the style of tropical baroque, contemporary middle eastern and north african art, new american documentary photography, elaborate facades, rusty debris, happening, meticulously detailed"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_824e92ce-2f9d-4d6c-8a3d-08a12e707c98.png,""the house that is in ruin near a beach, in the style of contemporary middle eastern and north african art, hasselblad 1600f, explosive and chaotic, urban intervention, richly layered, associated press photo, tropical baroque"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_824e92ce-2f9d-4d6c-8a3d-08a12e707c98.png,""an old house in ruin with two cars parked in front, in the style of , , tropical baroque, eroded surfaces, brooding cityscapes, contax tix, elaborate detailing"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_d839c734-b048-4225-9a2b-bcb26012c4cb.png,""an ornate building with ornamental doorway, in the style of african-inspired textile patterns, , , polychrome terracotta, contemporary indian art, yaka art,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_d839c734-b048-4225-9a2b-bcb26012c4cb.png,""a house in the western part of gombe, in the style of , illusionary architectural elements, , , light navy and brown, bengal school of art, intricately sculpted"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Swahili_architecture_style_by_Abdulrah_d839c734-b048-4225-9a2b-bcb26012c4cb.png,""an building that makes a lot of patterns, in the style of folk art motifs, eroded interiors, zaire school of popular painting, contax/yashica mount, hurufiyya, polychrome sculpture, light orange and light indigo"""
